dialogueID,date,from,to,text
225169.tsv,2007-10-15T07:48:00.000Z,jrib,Hacim07,"as far as I know, it still has to mount the cd to do anything with it.  Are you saying it gets mounted nowhere when you insert it?  Does the output of 'mount' confirm?"
224373.tsv,2008-05-07T00:21:00.000Z,jrib,doon,"piracy is not supported here"
224838.tsv,2008-11-07T01:27:00.000Z,jrib,jobe,"https://wiki.ubuntu.com/X/"
225099.tsv,2009-04-12T06:21:00.000Z,jrib,`Ned,"yes"
224256.tsv,2011-09-02T03:11:00.000Z,jrib,kanupatar,"step 1) disable caps lock"
224256.tsv,2011-09-02T03:11:00.000Z,jrib,kanupatar,"please stop with the caps lock."
226169.tsv,2007-11-16T05:12:00.000Z,jrib,DUSURP,"not here, look for a vb channel or try ##programming maybe"
224119.tsv,2010-11-12T14:29:00.000Z,jrib,aeMaeth,"yes"
51711.tsv,2009-11-18T02:45:00.000Z,jrib,reeher_,"might try #vbox"
225728.tsv,2007-04-13T05:57:00.000Z,jrib,war_,"do you have a proxy set somewhere?"
224993.tsv,2010-11-06T17:00:00.000Z,jrib,orbit,"best to just ask the channel your actual question (on a single line)"
224993.tsv,2010-11-06T17:01:00.000Z,jrib,orbit,"ask your actual question..."
166624.tsv,2007-05-30T05:31:00.000Z,jrib,jlu,"try #ubuntu-effects"
224048.tsv,2009-12-06T02:43:00.000Z,jrib,gpm,"iwconfig, wicd?"
226305.tsv,2007-06-27T15:04:00.000Z,jrib,Skiessi,"system -> preferences -> sounds -> system beep"
226305.tsv,2009-02-25T17:57:00.000Z,jrib,Skiessi,"no"
224179.tsv,2011-04-05T22:06:00.000Z,jrib,greenlantern,"aptitude automatically does that"
143934.tsv,2007-10-20T05:20:00.000Z,jrib,localgod11,"32 unless you know exactly why you need it"
224334.tsv,2007-01-27T08:44:00.000Z,jrib,Arcad3,"when what?"
107844.tsv,2008-06-18T17:31:00.000Z,jrib,zorglu__,"in the future, please don't ask this here"
224640.tsv,2012-09-19T19:10:00.000Z,jrib,josy1982,"just ask your queston"
226331.tsv,2009-05-08T15:06:00.000Z,jrib,foreplay,"sudo service gdm restart"
224150.tsv,2009-04-03T04:42:00.000Z,jrib,landanimal,"wikipedia knows"
224150.tsv,2009-04-03T04:42:00.000Z,jrib,landanimal,"http://en.wikipedia.org/wiki/Mebibit"
189142.tsv,2009-01-05T18:16:00.000Z,jrib,cherva,"coreutils most likely"
225121.tsv,2006-06-22T14:46:00.000Z,jrib,Krhis,"emacs or vim should both work well, choose your poison :)"
225425.tsv,2006-12-08T16:10:00.000Z,jrib,dogmeat,"install ubuntu-desktop  to get what you get with Ubuntu"
225425.tsv,2010-05-19T02:00:00.000Z,jrib,dogmeat,"no.  Maybe use xpra"
70371.tsv,2009-05-29T03:11:00.000Z,jrib,nan,"ootb"
70371.tsv,2009-05-29T03:13:00.000Z,jrib,nan,"!enter | hamburglar"
225679.tsv,2012-10-01T04:41:00.000Z,jrib,Guest5876,"at the login screen you can select whatever session you want (click on the gear)"
224592.tsv,2011-09-28T14:47:00.000Z,jrib,maxillusionist,"what's your question exactly?"
224592.tsv,2011-09-28T14:50:00.000Z,jrib,maxillusionist,"help.ubuntu.com"
225667.tsv,2010-08-31T01:59:00.000Z,jrib,mealstrom,"number of users wouldn't matter"
225667.tsv,2010-08-31T02:01:00.000Z,jrib,mealstrom,"changed to what?"
172596.tsv,2007-04-15T14:05:00.000Z,jrib,nan,"!sound > ghaaly    (ghaaly, see the private message from ubotu)"
172596.tsv,2007-04-15T14:06:00.000Z,jrib,ghaaly,"do what crimsun says, he will help you better than I can"
225007.tsv,2010-10-31T15:59:00.000Z,jrib,noobuntu,"you can use for example xclip in a shell if that's what you want"
226010.tsv,2006-12-14T07:29:00.000Z,jrib,age6racer,"press oo<TAB><TAB>"
144299.tsv,2007-10-11T06:09:00.000Z,jrib,niina,"<"
225516.tsv,2006-12-13T06:18:00.000Z,jrib,yakumo,"in totem:  edit > take screenshot"
224882.tsv,2012-09-21T04:34:00.000Z,jrib,techkid6,"don't see why not"
151037.tsv,2008-06-21T18:23:00.000Z,jrib,abelabel,"/join #ubuntustudio"
225901.tsv,2009-09-29T07:23:00.000Z,jrib,the20yr5,"cd ~/Desktop/"
224163.tsv,2011-01-29T21:48:00.000Z,jrib,kephu,"I like exim..."
151437.tsv,2007-09-05T05:59:00.000Z,jrib,fosstux,"trac?  don't think it has a forum though"
19563.tsv,2011-03-30T17:13:00.000Z,jrib,nan,"!compile > kz3"
19563.tsv,2011-03-30T17:15:00.000Z,jrib,nan,"!recover | Guest36045"
224032.tsv,2008-09-03T20:15:00.000Z,jrib,ijn,"I'm not sure about that but there is a mail-notification package that gives you a nice notifier in your sys tray"
226145.tsv,2012-04-08T16:48:00.000Z,jrib,Ze_,"try minimal install to install ubuntu.  If you find the default ui sluggish, install another, lighter one"
226145.tsv,2012-04-08T16:49:00.000Z,jrib,Ze_,"oops, I meant 'alternate', not 'minimal'"
226145.tsv,2012-04-08T16:49:00.000Z,jrib,Ze_,"if you just want a server, then go with ubuntu-server"
225946.tsv,2006-10-03T05:15:00.000Z,jrib,magicnorri,"what filesystem?"
31204.tsv,2010-09-21T05:23:00.000Z,jrib,ryen,"I know, but his question said aptitude specifically so I had to correct it :)"
226443.tsv,2010-04-03T16:14:00.000Z,jrib,artanis^,"what about it?"
226443.tsv,2010-04-03T16:15:00.000Z,jrib,artanis^,"what exactly is missing?"
118547.tsv,2008-11-02T17:00:00.000Z,jrib,tomoyuki28jp,"apt-cache search berkeley db"
213219.tsv,2006-08-31T16:51:00.000Z,jrib,nan,"!synaptic > Dorraj"
213219.tsv,2006-08-31T05:18:00.000Z,jrib,nan,"!grub > Anubuntu"
99046.tsv,2008-09-06T16:53:00.000Z,jrib,gya,"#ubuntu+1 for help with intrepid"
225866.tsv,2006-08-14T16:55:00.000Z,jrib,IRCMonkeyX,"kubuntu is ubuntu with the kubuntu-desktop package installed instead of ubuntu-desktop, so you can just install the kubuntu-desktop package to get kde"
225866.tsv,2006-08-14T16:56:00.000Z,jrib,IRCMonkeyX,"well kubuntu-desktop bring sin all of the kde apps that are default in kubuntu"
224621.tsv,2010-08-06T17:02:00.000Z,jrib,skandar,"that's how you get rid of anything..."
224621.tsv,2010-08-06T17:02:00.000Z,jrib,skandar,"yeah, that's how you manage software in ubuntu"
226080.tsv,2009-05-31T20:03:00.000Z,jrib,Aliasa,"why not...?"
225095.tsv,2009-09-30T06:58:00.000Z,jrib,EricTheHax,"right click on the ubuntu icon > edit menu"
224165.tsv,2011-10-27T04:01:00.000Z,jrib,fellayaboy_,"put it in ~/bin and login again"
224721.tsv,2007-04-12T07:27:00.000Z,jrib,pdelgado,"you are correct, that you need to upgrade to 6.10 first and then to 7.04"
224813.tsv,2012-10-02T18:51:00.000Z,jrib,Snaker,"what are you adding by the way?"
225369.tsv,2006-06-28T16:58:00.000Z,jrib,nan,"!b-e"
225369.tsv,2006-06-28T06:31:00.000Z,jrib,mag,"I don't know, #ubuntu-xgl may be able to help you"
225780.tsv,2008-01-14T23:50:00.000Z,jrib,navetz,"3 people just told you"
225381.tsv,2010-11-07T16:48:00.000Z,jrib,metapeter,"both ls and dir should work if you are using 'ftp' on ubuntu"
52303.tsv,2012-10-29T21:32:00.000Z,jrib,rajmahendra,"« lspci | grep -i vga » do what you want?"
225676.tsv,2009-01-07T06:12:00.000Z,jrib,Wintre,"yes?"
225676.tsv,2009-01-07T06:12:00.000Z,jrib,Wintre,"I don't know.  I assumed bot, but he stopped"
224734.tsv,2006-11-30T09:17:00.000Z,jrib,emmanuel_,"try ##c"
196919.tsv,2006-11-19T13:02:00.000Z,jrib,sqrxz,"xrdb -merge ~/.Xdefaults"
37414.tsv,2011-05-11T02:41:00.000Z,jrib,Snakkah,"partimage.  Last I checked it did not support ext4 yet, but they recommended an alternative on their website"
225440.tsv,2009-02-14T17:04:00.000Z,jrib,faz,"just ask your question"
226007.tsv,2007-05-15T14:27:00.000Z,jrib,joachim-n,"use 'rename'"
225146.tsv,2009-11-17T21:23:00.000Z,jrib,rofl,"no 's' at the end"
224426.tsv,2010-08-27T21:10:00.000Z,jrib,kickingintender,"not installed by default, correct"
225422.tsv,2010-01-19T00:12:00.000Z,jrib,Leolo_3,"have you run the users-admin tool from the menu since you added your user to the 'admin' group and logged in again?"
224751.tsv,2006-09-11T07:18:00.000Z,jrib,mike-digiport-,"sudo dpkg -i"
225575.tsv,2009-01-07T05:41:00.000Z,jrib,justrelaxzin,"help with?"
225575.tsv,2009-01-07T05:46:00.000Z,jrib,justrelaxzin,"you need to apply proper permissions to the mounted partition (ie you use chmod/chown appropriately on the mount point with the partition mounted).  See ubottu"
176210.tsv,2007-03-21T08:36:00.000Z,jrib,rukos,"packages.ubuntu.com or use apt-file"
225023.tsv,2010-05-08T23:40:00.000Z,jrib,ernie_,"no idea.  Check ~/.config/ and ~/.gnome2/"
225630.tsv,2010-01-16T00:59:00.000Z,jrib,freeagent5041,"what version of ubuntu?"
110208.tsv,2008-10-15T19:03:00.000Z,jrib,Manacim,"that's why we are checking :)"
225064.tsv,2007-02-01T17:57:00.000Z,jrib,icebird_,"use sudo"
225064.tsv,2007-02-01T17:58:00.000Z,jrib,icebird_,"what are you actually trying to change?"
225327.tsv,2009-08-01T16:20:00.000Z,jrib,GvM,"oh you said dvd.  Why not just use the cd though?"
225327.tsv,2009-08-01T16:21:00.000Z,jrib,GvM,"yeah I mean use it on a usb stick"
225234.tsv,2008-10-29T07:35:00.000Z,jrib,tinman08,"sudo dpkg --configure -a"
225234.tsv,2008-10-29T07:37:00.000Z,jrib,tinman08,"ok and?"
195546.tsv,2006-11-30T08:24:00.000Z,jrib,pwner,"uname -a"
225070.tsv,2008-04-28T05:17:00.000Z,jrib,enaner,"sudo aptitude install amsn"
225548.tsv,2009-09-20T22:45:00.000Z,jrib,Celroc,"that doesn't sound accurate at all for windows or linux..."
226218.tsv,2007-01-13T06:31:00.000Z,jrib,hairulfr,"uname -r"
176238.tsv,2007-03-21T07:12:00.000Z,jrib,rames,"I would search for 'upgrade' and the hardware or 'feisty' and the hardware.  #ubuntu-bugs might have more hints"
69747.tsv,2011-03-02T04:50:00.000Z,jrib,nan,"!ccsm | EmuAlert"
69747.tsv,2011-03-02T04:52:00.000Z,jrib,nan,"!backtrack | josephseraos"
224894.tsv,2009-11-23T02:48:00.000Z,jrib,Dantonic,"9.10"
224894.tsv,2009-12-02T02:28:00.000Z,jrib,Dantonic,"try ##windows?"
224234.tsv,2012-03-23T19:19:00.000Z,jrib,stuk_gen,"same directory"
224234.tsv,2012-03-23T19:20:00.000Z,jrib,stuk_gen,"what file is this?  Where did you get?  What is it for?"
225652.tsv,2007-04-15T09:06:00.000Z,jrib,dr_love,"yep, just ask your question"
225174.tsv,2010-01-25T06:22:00.000Z,jrib,Joke_,"open what?"
225174.tsv,2010-01-25T06:22:00.000Z,jrib,Joke_,"/etc/X11/xorg.conf"
226447.tsv,2010-02-03T05:21:00.000Z,jrib,mantis,"fg"
226447.tsv,2010-02-03T05:21:00.000Z,jrib,mantis,"google: bash job control"
225816.tsv,2007-03-21T14:31:00.000Z,jrib,evgeniy_,"read /topic .  It's an Ubuntu support channel :)"
224325.tsv,2008-01-13T05:07:00.000Z,jrib,helluvaCSMajor,"should just mean the version of the package.  Is that what you mean?"
32372.tsv,2010-08-30T02:07:00.000Z,jrib,PeterT`,"do you have another OS?"
225173.tsv,2011-06-13T13:41:00.000Z,jrib,alvinPH,"same reason people drive porsches instead of ford fiestas"
125808.tsv,2009-01-13T23:32:00.000Z,jrib,cesar_bo,"wiki.ubuntu.com/X and https://help.ubuntu.com/community/SynapticsTouchpad"
226234.tsv,2010-05-21T15:37:00.000Z,jrib,hadoop,"just install it and use it"
226432.tsv,2008-11-05T19:29:00.000Z,jrib,apelgate,"tofrodos"
224932.tsv,2007-04-19T08:32:00.000Z,jrib,keisha_22f,"www.ubuntu.com"
225949.tsv,2010-01-10T00:20:00.000Z,jrib,JakobSteinn,"What are you trying to do?"
225949.tsv,2010-01-10T00:22:00.000Z,jrib,JakobSteinn,"firewall?"
177477.tsv,2007-08-07T16:47:00.000Z,jrib,nan,"!sudo > Pie (see the private message from ubotu)"
177477.tsv,2007-08-07T05:28:00.000Z,jrib,mrigns,"just spams everyone in -unregged :)"
226332.tsv,2006-07-06T13:29:00.000Z,jrib,cntb,"gksudo plays nice with the gui"
226332.tsv,2011-02-17T22:30:00.000Z,jrib,cntb,"I have no idea what your actual issue is.  That's why you should just ask your question and be patient"
225348.tsv,2006-06-23T08:37:00.000Z,jrib,realcoolguy,"*buntu?"
225193.tsv,2009-05-30T08:19:00.000Z,jrib,Serpardum,"umount obviously"
224794.tsv,2012-11-29T03:19:00.000Z,jrib,funkt,"pastebin what errors you are getting, what exactly you did, and what exactly you are doing now."
225019.tsv,2012-04-15T13:16:00.000Z,jrib,y0om4,"see the 'clean' and 'autoclean' commands in « man apt-get »"
225006.tsv,2009-11-03T18:26:00.000Z,jrib,nidez,"that's up to the application"
161160.tsv,2007-06-18T14:06:00.000Z,jrib,coalchamber1022,"emerald theme manager (right click on the emerald)"
225689.tsv,2006-12-01T09:51:00.000Z,jrib,AndyLinux,"yes, go ahead and tell us what is happening (try to keep it on one line and use pastebin if you have some long error output)"
224107.tsv,2012-10-04T03:10:00.000Z,jrib,Eitan,"hmm, sounds like it should work.  Maybe give more details (pastebin your changes to both files and include ulimit output) to see if someone can help"
224107.tsv,2012-10-04T03:12:00.000Z,jrib,Eitan,"you should try to just re-ask your question and include the pastebins at the end; this way new people can take a look"
224107.tsv,2012-10-04T03:14:00.000Z,jrib,Eitan,"and the ulimit command showing the limits didn't change"
224712.tsv,2008-09-06T16:56:00.000Z,jrib,ratpoison,"#ubuntu+1 for help with intrepid"
226133.tsv,2010-10-21T20:00:00.000Z,jrib,Blackbox,"stick to ubuntu support only here"
225989.tsv,2007-04-20T10:32:00.000Z,jrib,Shau1,"you can ask here.  Have you read the wiki page on samba?"
224536.tsv,2010-01-27T02:36:00.000Z,jrib,obaid,"sometimes there is an 'uninstall' rule in the Makefile.  Sometimes there isn't.  In that case, you must read your program's documentation and likely delete the files yourself"
224536.tsv,2010-01-27T02:38:00.000Z,jrib,obaid,"depends how you make the deb file..."
219092.tsv,2006-07-28T13:02:00.000Z,jrib,sh4dox,"uname -r"
37057.tsv,2010-06-05T18:18:00.000Z,jrib,pvncad,"#freenode can help you with that"
225400.tsv,2008-09-30T16:07:00.000Z,jrib,ampers_,"what is 'repair mode'?"
226047.tsv,2010-06-04T00:43:00.000Z,jrib,mc__,"that was TwoshedsJackson"
224395.tsv,2007-12-05T17:32:00.000Z,jrib,Sisco,"don't ever do that here again"
224983.tsv,2007-03-01T08:15:00.000Z,jrib,txbuntu,"more recent software"
37582.tsv,2010-05-27T23:24:00.000Z,jrib,aphyr_,"that package is now in canonical's partner repository"
98370.tsv,2008-09-10T17:19:00.000Z,jrib,biggerfisch,"please recommend that people use the java from the repositories instead"
98370.tsv,2008-09-10T17:19:00.000Z,jrib,nan,"!java > amt2"
93841.tsv,2008-11-12T02:52:00.000Z,jrib,seclm193,"see what ubottu just said to hal_45"
137003.tsv,2009-12-11T02:25:00.000Z,jrib,maverick_,"mv moves.  cp copies.  Use -r to copy recursively"
224173.tsv,2007-06-10T12:22:00.000Z,jrib,zacchaeus,"you still need to install it, but it is in the repositories"
224157.tsv,2007-01-07T10:13:00.000Z,jrib,pjpeter,"what filesystem?"
224157.tsv,2007-01-07T10:16:00.000Z,jrib,pjpeter,"if it's ext3, jus use chown and chmod to give whatever permissions you want to it"
225640.tsv,2008-02-03T18:49:00.000Z,jrib,kodge,"permanently?"
225640.tsv,2008-02-03T18:51:00.000Z,jrib,kodge,"just use sudo to copy and then change ownership of the files"
226286.tsv,2007-09-12T08:17:00.000Z,jrib,_Lops88_,"can you get to a tty by hitting ctrl-alt-f1?"
226286.tsv,2007-09-12T08:20:00.000Z,jrib,_Lops88_,"yeah"
224430.tsv,2009-06-16T05:08:00.000Z,jrib,pro0stipioute,"don't use alien"
226155.tsv,2010-09-01T23:19:00.000Z,jrib,benbloom,"probably not"
226155.tsv,2010-09-01T23:20:00.000Z,jrib,benbloom,"MAYBE xpra"
224650.tsv,2009-05-29T18:41:00.000Z,jrib,Guest42447,"why not?"
224650.tsv,2009-05-29T18:41:00.000Z,jrib,Guest42447,"elaborate on 'somehow'"
226355.tsv,2007-06-30T05:26:00.000Z,jrib,ubuntuguru,"use gconf-editor to setup a keybinding for the command you want (/apps/metacity/...)"
225131.tsv,2009-02-10T18:31:00.000Z,jrib,Tim_work,"what folder?"
225131.tsv,2009-02-10T18:32:00.000Z,jrib,Tim_work,"gksudo gedit /var/www/name_of_file, but what you should really do is setup proper permissions for your user for /var/www...."
225654.tsv,2007-03-18T07:27:00.000Z,jrib,raboof,"but the glob won't glob to any hidden directories directly under his $HOME, I think?"
225559.tsv,2009-03-08T22:01:00.000Z,jrib,malikyoda,"not here please"
225559.tsv,2009-03-08T22:02:00.000Z,jrib,malikyoda,"I know you're not"
225424.tsv,2007-05-05T11:49:00.000Z,jrib,lego,"you try not to.  What are you installing?"
225424.tsv,2007-05-05T11:52:00.000Z,jrib,lego,"https://help.ubuntu.com/community/VMware/Workstation?action=show&redirect=VmwareWorkstation"
225407.tsv,2010-02-16T04:37:00.000Z,jrib,hassan_,"best to just ask the channel your actual question (on a single line)"
225407.tsv,2010-02-16T04:40:00.000Z,jrib,hassan_,"this isn't the right place.  Type: /join ##windows"
225987.tsv,2010-03-19T15:43:00.000Z,jrib,ania,"check what kernel you are using: uname -a"
225987.tsv,2010-03-19T15:45:00.000Z,jrib,ania,"what was the output of uname -a?"
225661.tsv,2009-01-08T06:47:00.000Z,jrib,blacklemon67,"karlp: you don't need to edit any files, just follow the trouble shooting guide ubottu gave you"
226055.tsv,2012-08-25T20:30:00.000Z,jrib,gokul,"there are two clipboards"
225203.tsv,2006-07-28T14:02:00.000Z,jrib,dead_kelly,"what about flash?"
225570.tsv,2010-02-17T07:12:00.000Z,jrib,Tm0,"you should read the server guide at help.ubuntu.com"
225118.tsv,2006-08-16T07:48:00.000Z,jrib,fblade,"you can try istanbul"
225118.tsv,2006-08-16T07:49:00.000Z,jrib,fblade,"yes, as long as you have enabled universe"
225882.tsv,2007-10-21T03:07:00.000Z,jrib,DEAthKA_,"notification area"
224133.tsv,2006-07-05T06:05:00.000Z,jrib,no_gatez_fan,"use sudo"
83868.tsv,2009-01-19T20:38:00.000Z,jrib,Yann6,"why?  There isn't usually much point"
30972.tsv,2010-09-23T14:55:00.000Z,jrib,ServerTech|Lapto,"yes, just install it"
141158.tsv,2010-06-07T19:28:00.000Z,jrib,X-Sleepy-X,"kill his shell?"
224391.tsv,2007-01-27T06:57:00.000Z,jrib,mroes,"I just plug my printer in and go to system > administration > printing,  why don't you give us some info?"
225928.tsv,2007-05-03T06:54:00.000Z,jrib,lokken,"yeah, see the recommended server way"
225642.tsv,2008-11-16T19:11:00.000Z,jrib,maureen,"what do you mean by 'connect'?  You can do things like clone using 'git clone'"
225642.tsv,2008-11-16T19:13:00.000Z,jrib,maureen,"git clone git://blah"
225259.tsv,2010-06-06T19:44:00.000Z,jrib,erkan^,"try both and use the one that's best for you"
11462.tsv,2012-06-13T16:43:00.000Z,jrib,kanyl,"realize you must upgrade 10.10 to 11.04 to 11.10 and then to 12.04"
225833.tsv,2011-01-07T18:45:00.000Z,jrib,pavankumarl,"don't do that"
83656.tsv,2009-01-22T09:10:00.000Z,jrib,MethinX,"wiki.ubuntu.com/X ?"
83656.tsv,2009-01-30T06:44:00.000Z,jrib,MethinX,"double click on an mp3"
225639.tsv,2009-03-18T04:37:00.000Z,jrib,Trippin,"that question doesn't make sense"
225639.tsv,2009-03-18T04:38:00.000Z,jrib,Trippin,"yes.  So what  is your question?"
3787.tsv,2012-05-04T18:19:00.000Z,jrib,thomast12,"that's a configuration option with apache.  See #httpd"
88039.tsv,2009-08-03T17:27:00.000Z,jrib,jackd,"try imagemagick's montage command"
226362.tsv,2011-11-12T17:06:00.000Z,jrib,soWhat,"you can also try other desktop environments like xfce or kde"
225185.tsv,2012-06-12T22:51:00.000Z,jrib,Yankees52,"please don't use that word here"
131486.tsv,2008-02-12T17:57:00.000Z,jrib,zoobox,"eval '`dircolors -b`'  is the interesting line.  See 'man dircolors'"
98756.tsv,2008-09-09T16:26:00.000Z,jrib,napolinet,"ubottu is a bot, but yeah"
81019.tsv,2009-03-20T16:00:00.000Z,jrib,ZachFlem,"did you leave it as a tar.gz?"
81019.tsv,2009-03-20T16:01:00.000Z,jrib,ZachFlem,"then maybe the theme is not properly structured"
225192.tsv,2008-09-26T05:42:00.000Z,jrib,MrDudle,"load a live cd and delete all the partitions"
225168.tsv,2007-01-14T09:05:00.000Z,jrib,nexact,"apt-cache search -n curl dev"
